,path,dim,h,w
2053,D:/Dataset/cubicasa5k//high_quality_architectural/12891/model.svg,"('2097.840042114258', '1371.920036315918')",2097.840042114258,1371.920036315918
2054,D:/Dataset/cubicasa5k//high_quality_architectural/12903/model.svg,"('1295.2248229980469', '1266.9890975952148')",1295.2248229980469,1266.9890975952148
2055,D:/Dataset/cubicasa5k//high_quality_architectural/12906/model.svg,"('761.1599426269531', '1156.0200338363647')",761.1599426269531,1156.0200338363647
2056,D:/Dataset/cubicasa5k//high_quality_architectural/12913/model.svg,"('812.3899612426758', '662.3799934387207')",812.3899612426758,662.3799934387207
2057,D:/Dataset/cubicasa5k//high_quality_architectural/12914/model.svg,"('1307.7099609375', '1466.1999969482422')",1307.7099609375,1466.1999969482422
2058,D:/Dataset/cubicasa5k//high_quality_architectural/12918/model.svg,"('1433.7399559020996', '841.3400115966797')",1433.7399559020996,841.3400115966797
2059,D:/Dataset/cubicasa5k//high_quality_architectural/12922/model.svg,"('2254.2901573181152', '1531.7653579711914')",2254.2901573181152,1531.7653579711914
2060,D:/Dataset/cubicasa5k//high_quality_architectural/12939/model.svg,"('1128.1300354003906', '879.3226089477539')",1128.1300354003906,879.3226089477539
2061,D:/Dataset/cubicasa5k//high_quality_architectural/12941/model.svg,"('1368.3599548339844', '837.8773231506348')",1368.3599548339844,837.8773231506348
2062,D:/Dataset/cubicasa5k//high_quality_architectural/12943/model.svg,"('1073.3699798583984', '1182.800048828125')",1073.3699798583984,1182.800048828125
2063,D:/Dataset/cubicasa5k//high_quality_architectural/12949/model.svg,"('1351.8299865722656', '2263.76953125')",1351.8299865722656,2263.76953125
2064,D:/Dataset/cubicasa5k//high_quality_architectural/12950/model.svg,"('967', '1399.6327209472656')",967.0,1399.6327209472656
2065,D:/Dataset/cubicasa5k//high_quality_architectural/12951/model.svg,"('2044.8299713134766', '1222.3573837280273')",2044.8299713134766,1222.3573837280273
2066,D:/Dataset/cubicasa5k//high_quality_architectural/12956/model.svg,"('1189.6599884033203', '787.4467926025391')",1189.6599884033203,787.4467926025391
2067,D:/Dataset/cubicasa5k//high_quality_architectural/12964/model.svg,"('1698.3299560546875', '912.9099769592285')",1698.3299560546875,912.9099769592285
2068,D:/Dataset/cubicasa5k//high_quality_architectural/12965/model.svg,"('1698.1222839355469', '1267.6805057525635')",1698.1222839355469,1267.6805057525635
2069,D:/Dataset/cubicasa5k//high_quality_architectural/12966/model.svg,"('855.6899108886719', '1438.2600326538086')",855.6899108886719,1438.2600326538086
2070,D:/Dataset/cubicasa5k//high_quality_architectural/12967/model.svg,"('2620.0099182128906', '1580.280029296875')",2620.0099182128906,1580.280029296875
2071,D:/Dataset/cubicasa5k//high_quality_architectural/12968/model.svg,"('1328.7600402832031', '2013.9599151611328')",1328.7600402832031,2013.9599151611328
2072,D:/Dataset/cubicasa5k//high_quality_architectural/12969/model.svg,"('985.6300048828125', '1193.6300354003906')",985.6300048828125,1193.6300354003906
2073,D:/Dataset/cubicasa5k//high_quality_architectural/12975/model.svg,"('1078.9599113464355', '1683.1457748413086')",1078.9599113464355,1683.1457748413086
2074,D:/Dataset/cubicasa5k//high_quality_architectural/12978/model.svg,"('881.8799819946289', '1461.301414489746')",881.8799819946289,1461.301414489746
2075,D:/Dataset/cubicasa5k//high_quality_architectural/12979/model.svg,"('2439.9699096679688', '1258.9461212158203')",2439.9699096679688,1258.9461212158203
2076,D:/Dataset/cubicasa5k//high_quality_architectural/12984/model.svg,"('2476.7099685668945', '3040.1398010253906')",2476.7099685668945,3040.1398010253906
2077,D:/Dataset/cubicasa5k//high_quality_architectural/13003/model.svg,"('1549.2900085449219', '1110.8298950195312')",1549.2900085449219,1110.8298950195312
2078,D:/Dataset/cubicasa5k//high_quality_architectural/13007/model.svg,"('986.3699989318848', '1395.18998336792')",986.3699989318848,1395.18998336792
2079,D:/Dataset/cubicasa5k//high_quality_architectural/13009/model.svg,"('1302.1700439453125', '1419.7096252441406')",1302.1700439453125,1419.7096252441406
2080,D:/Dataset/cubicasa5k//high_quality_architectural/13010/model.svg,"('756.1000423431396', '1389.3193321228027')",756.1000423431396,1389.3193321228027
2081,D:/Dataset/cubicasa5k//high_quality_architectural/13011/model.svg,"('1555.9321174621582', '1107.969970703125')",1555.9321174621582,1107.969970703125
2082,D:/Dataset/cubicasa5k//high_quality_architectural/13012/model.svg,"('1213.4201049804688', '1710.7899780273438')",1213.4201049804688,1710.7899780273438
2083,D:/Dataset/cubicasa5k//high_quality_architectural/13016/model.svg,"('1376.8499908447266', '1459.4296569824219')",1376.8499908447266,1459.4296569824219
2084,D:/Dataset/cubicasa5k//high_quality_architectural/13018/model.svg,"('1107.3200454711914', '1050.9300689697266')",1107.3200454711914,1050.9300689697266
2085,D:/Dataset/cubicasa5k//high_quality_architectural/13020/model.svg,"('1562.6800537109375', '873.1589660644531')",1562.6800537109375,873.1589660644531
2086,D:/Dataset/cubicasa5k//high_quality_architectural/13021/model.svg,"('2020.4599533081055', '1577.5400085449219')",2020.4599533081055,1577.5400085449219
2087,D:/Dataset/cubicasa5k//high_quality_architectural/13028/model.svg,"('813.4000091552734', '1263.6377716064453')",813.4000091552734,1263.6377716064453
2088,D:/Dataset/cubicasa5k//high_quality_architectural/13040/model.svg,"('1056.7500228881836', '991.6899871826172')",1056.7500228881836,991.6899871826172
2089,D:/Dataset/cubicasa5k//high_quality_architectural/13047/model.svg,"('1530.100290298462', '1030.3760223388672')",1530.100290298462,1030.3760223388672
2090,D:/Dataset/cubicasa5k//high_quality_architectural/13048/model.svg,"('1422.4799728393555', '1765.2734680175781')",1422.4799728393555,1765.2734680175781
2091,D:/Dataset/cubicasa5k//high_quality_architectural/13052/model.svg,"('879.3400268554688', '1017.2599945068359')",879.3400268554688,1017.2599945068359
2092,D:/Dataset/cubicasa5k//high_quality_architectural/13054/model.svg,"('980.3999633789062', '1485.2085647583008')",980.3999633789062,1485.2085647583008
2093,D:/Dataset/cubicasa5k//high_quality_architectural/13066/model.svg,"('1383.5899200439453', '881.7299652099609')",1383.5899200439453,881.7299652099609
2094,D:/Dataset/cubicasa5k//high_quality_architectural/13070/model.svg,"('860.3900032043457', '1419.7690315246582')",860.3900032043457,1419.7690315246582
2095,D:/Dataset/cubicasa5k//high_quality_architectural/13071/model.svg,"('1222.8000946044922', '1209.2746887207031')",1222.8000946044922,1209.2746887207031
2096,D:/Dataset/cubicasa5k//high_quality_architectural/13072/model.svg,"('930.7700486183167', '1380.7200469970703')",930.7700486183167,1380.7200469970703
2097,D:/Dataset/cubicasa5k//high_quality_architectural/13073/model.svg,"('905.6299858093262', '1074.8752212524414')",905.6299858093262,1074.8752212524414
2098,D:/Dataset/cubicasa5k//high_quality_architectural/13074/model.svg,"('1049.97998046875', '1458.9699401855469')",1049.97998046875,1458.9699401855469
2099,D:/Dataset/cubicasa5k//high_quality_architectural/13075/model.svg,"('1797.7300338745117', '941.847297668457')",1797.7300338745117,941.847297668457
2100,D:/Dataset/cubicasa5k//high_quality_architectural/13078/model.svg,"('1279.129981994629', '1848.4699783325195')",1279.129981994629,1848.4699783325195
2101,D:/Dataset/cubicasa5k//high_quality_architectural/13083/model.svg,"('538.8699855804443', '954.0059871673584')",538.8699855804443,954.0059871673584
2102,D:/Dataset/cubicasa5k//high_quality_architectural/13086/model.svg,"('1334.8100051879883', '856.0700378417969')",1334.8100051879883,856.0700378417969
2103,D:/Dataset/cubicasa5k//high_quality_architectural/13100/model.svg,"('1524.75', '1235.4600143432617')",1524.75,1235.4600143432617
2104,D:/Dataset/cubicasa5k//high_quality_architectural/13103/model.svg,"('1537.3100891113281', '2782.5680236816406')",1537.3100891113281,2782.5680236816406
2105,D:/Dataset/cubicasa5k//high_quality_architectural/13105/model.svg,"('1951.7800598144531', '1800.9823684692383')",1951.7800598144531,1800.9823684692383
2106,D:/Dataset/cubicasa5k//high_quality_architectural/13110/model.svg,"('1898.4699096679688', '1244.534740447998')",1898.4699096679688,1244.534740447998
2107,D:/Dataset/cubicasa5k//high_quality_architectural/13113/model.svg,"('783.3300476074219', '674.3800220489502')",783.3300476074219,674.3800220489502
2108,D:/Dataset/cubicasa5k//high_quality_architectural/13118/model.svg,"('928.1999893188477', '1517.9738464355469')",928.1999893188477,1517.9738464355469
2109,D:/Dataset/cubicasa5k//high_quality_architectural/13120/model.svg,"('882.0599670410156', '886.9199752807617')",882.0599670410156,886.9199752807617
2110,D:/Dataset/cubicasa5k//high_quality_architectural/13126/model.svg,"('1026.219970703125', '1489.719970703125')",1026.219970703125,1489.719970703125
2111,D:/Dataset/cubicasa5k//high_quality_architectural/13129/model.svg,"('1266.1899337768555', '1300.7399520874023')",1266.1899337768555,1300.7399520874023
2112,D:/Dataset/cubicasa5k//high_quality_architectural/13133/model.svg,"('1474.2399597167969', '1659.9000854492188')",1474.2399597167969,1659.9000854492188
2113,D:/Dataset/cubicasa5k//high_quality_architectural/13136/model.svg,"('1104.9000244140625', '1798.3517684936523')",1104.9000244140625,1798.3517684936523
2114,D:/Dataset/cubicasa5k//high_quality_architectural/13146/model.svg,"('1095.849967956543', '1536.3900527954102')",1095.849967956543,1536.3900527954102
2115,D:/Dataset/cubicasa5k//high_quality_architectural/13148/model.svg,"('1034.5999603271484', '1328.7799987792969')",1034.5999603271484,1328.7799987792969
2116,D:/Dataset/cubicasa5k//high_quality_architectural/13153/model.svg,"('2242.1298446655273', '1448.2038269042969')",2242.1298446655273,1448.2038269042969
2117,D:/Dataset/cubicasa5k//high_quality_architectural/13160/model.svg,"('1315.589942932129', '1808.3900909423828')",1315.589942932129,1808.3900909423828
2118,D:/Dataset/cubicasa5k//high_quality_architectural/13161/model.svg,"('932.2099914550781', '726.6900100708008')",932.2099914550781,726.6900100708008
2119,D:/Dataset/cubicasa5k//high_quality_architectural/13162/model.svg,"('2710.75', '1816')",2710.75,1816.0
2120,D:/Dataset/cubicasa5k//high_quality_architectural/13163/model.svg,"('1334.8899841308594', '1031.7700004577637')",1334.8899841308594,1031.7700004577637
2121,D:/Dataset/cubicasa5k//high_quality_architectural/13167/model.svg,"('947.5200042724609', '561.1165180206299')",947.5200042724609,561.1165180206299
2122,D:/Dataset/cubicasa5k//high_quality_architectural/13168/model.svg,"('980.9600143432617', '787.5800018310547')",980.9600143432617,787.5800018310547
2123,D:/Dataset/cubicasa5k//high_quality_architectural/13169/model.svg,"('804.0099868774414', '1473.4045524597168')",804.0099868774414,1473.4045524597168
2124,D:/Dataset/cubicasa5k//high_quality_architectural/13171/model.svg,"('1593.389970779419', '876.9699440002441')",1593.389970779419,876.9699440002441
2125,D:/Dataset/cubicasa5k//high_quality_architectural/13179/model.svg,"('1181.299892425537', '1101.188575744629')",1181.299892425537,1101.188575744629
2126,D:/Dataset/cubicasa5k//high_quality_architectural/13180/model.svg,"('1629.8000411987305', '2508.212631225586')",1629.8000411987305,2508.212631225586
2127,D:/Dataset/cubicasa5k//high_quality_architectural/13185/model.svg,"('1342.7099990844727', '1362.8789825439453')",1342.7099990844727,1362.8789825439453
2128,D:/Dataset/cubicasa5k//high_quality_architectural/13186/model.svg,"('910.6099853515625', '1329.9800338745117')",910.6099853515625,1329.9800338745117
2129,D:/Dataset/cubicasa5k//high_quality_architectural/13194/model.svg,"('1277.5200653076172', '1765.779990196228')",1277.5200653076172,1765.779990196228
2130,D:/Dataset/cubicasa5k//high_quality_architectural/13197/model.svg,"('793.9600028991699', '489.7679023742676')",793.9600028991699,489.7679023742676
2131,D:/Dataset/cubicasa5k//high_quality_architectural/13202/model.svg,"('833.7299613952637', '1395.1546745300293')",833.7299613952637,1395.1546745300293
2132,D:/Dataset/cubicasa5k//high_quality_architectural/13204/model.svg,"('895.2899646759033', '1438.1800479888916')",895.2899646759033,1438.1800479888916
2133,D:/Dataset/cubicasa5k//high_quality_architectural/13205/model.svg,"('2637.569990158081', '2210.269989013672')",2637.569990158081,2210.269989013672
2134,D:/Dataset/cubicasa5k//high_quality_architectural/13206/model.svg,"('1551.219970703125', '743.3000106811523')",1551.219970703125,743.3000106811523
2135,D:/Dataset/cubicasa5k//high_quality_architectural/13216/model.svg,"('901.2999992370605', '1267.7900772094727')",901.2999992370605,1267.7900772094727
2136,D:/Dataset/cubicasa5k//high_quality_architectural/13220/model.svg,"('1431.8900451660156', '614.5100021362305')",1431.8900451660156,614.5100021362305
2137,D:/Dataset/cubicasa5k//high_quality_architectural/13222/model.svg,"('1729.4201011657715', '862.1800231933594')",1729.4201011657715,862.1800231933594
2138,D:/Dataset/cubicasa5k//high_quality_architectural/13225/model.svg,"('1590.8399467468262', '1729.9100532531738')",1590.8399467468262,1729.9100532531738
2139,D:/Dataset/cubicasa5k//high_quality_architectural/13230/model.svg,"('835.9500122070312', '1362.6999969482422')",835.9500122070312,1362.6999969482422
2140,D:/Dataset/cubicasa5k//high_quality_architectural/13234/model.svg,"('969.2700004577637', '1498.8600234985352')",969.2700004577637,1498.8600234985352
2141,D:/Dataset/cubicasa5k//high_quality_architectural/13235/model.svg,"('1328.0300369262695', '1846.7300262451172')",1328.0300369262695,1846.7300262451172
2142,D:/Dataset/cubicasa5k//high_quality_architectural/13239/model.svg,"('1189.5433349609375', '1991.6801147460938')",1189.5433349609375,1991.6801147460938
2143,D:/Dataset/cubicasa5k//high_quality_architectural/13249/model.svg,"('844.0700073242188', '952.64111328125')",844.0700073242188,952.64111328125
2144,D:/Dataset/cubicasa5k//high_quality_architectural/13250/model.svg,"('1377.2400207519531', '889.9799499511719')",1377.2400207519531,889.9799499511719
2145,D:/Dataset/cubicasa5k//high_quality_architectural/13251/model.svg,"('1072.9098625183105', '1187.9599723815918')",1072.9098625183105,1187.9599723815918
2146,D:/Dataset/cubicasa5k//high_quality_architectural/13257/model.svg,"('851.4099979400635', '1188.2695693969727')",851.4099979400635,1188.2695693969727
2147,D:/Dataset/cubicasa5k//high_quality_architectural/13274/model.svg,"('1324.2099380493164', '1573.0300216674805')",1324.2099380493164,1573.0300216674805
2148,D:/Dataset/cubicasa5k//high_quality_architectural/13277/model.svg,"('1045.0400390625', '1285.0800094604492')",1045.0400390625,1285.0800094604492
2149,D:/Dataset/cubicasa5k//high_quality_architectural/13279/model.svg,"('1218.1599197387695', '762.5038604736328')",1218.1599197387695,762.5038604736328
2150,D:/Dataset/cubicasa5k//high_quality_architectural/13284/model.svg,"('1240.6300292015076', '906.4774609208107')",1240.6300292015076,906.4774609208107
2151,D:/Dataset/cubicasa5k//high_quality_architectural/13285/model.svg,"('1042.2099533081055', '1005.8599548339844')",1042.2099533081055,1005.8599548339844
2152,D:/Dataset/cubicasa5k//high_quality_architectural/13287/model.svg,"('1295.2800750732422', '936.492992401123')",1295.2800750732422,936.492992401123
2153,D:/Dataset/cubicasa5k//high_quality_architectural/13292/model.svg,"('1148.680061340332', '856.6199722290039')",1148.680061340332,856.6199722290039
2154,D:/Dataset/cubicasa5k//high_quality_architectural/13299/model.svg,"('1097.4599609375', '1394.9758605957031')",1097.4599609375,1394.9758605957031
2155,D:/Dataset/cubicasa5k//high_quality_architectural/13300/model.svg,"('1512.0399856567383', '829.0899963378906')",1512.0399856567383,829.0899963378906
2156,D:/Dataset/cubicasa5k//high_quality_architectural/13301/model.svg,"('1430.960132598877', '494.1799774169922')",1430.960132598877,494.1799774169922
2157,D:/Dataset/cubicasa5k//high_quality_architectural/13302/model.svg,"('1133.9799575805664', '971.2400207519531')",1133.9799575805664,971.2400207519531
2158,D:/Dataset/cubicasa5k//high_quality_architectural/13303/model.svg,"('1521.849998474121', '1295.915626525879')",1521.849998474121,1295.915626525879
2159,D:/Dataset/cubicasa5k//high_quality_architectural/13305/model.svg,"('1024.7999267578125', '919.2312939167023')",1024.7999267578125,919.2312939167023
2160,D:/Dataset/cubicasa5k//high_quality_architectural/13306/model.svg,"('1088.430046081543', '848.3800048828125')",1088.430046081543,848.3800048828125
2161,D:/Dataset/cubicasa5k//high_quality_architectural/13309/model.svg,"('1336.2538566589355', '1557.8546981811523')",1336.2538566589355,1557.8546981811523
2162,D:/Dataset/cubicasa5k//high_quality_architectural/13311/model.svg,"('783.6700592041016', '1579.0716018676758')",783.6700592041016,1579.0716018676758
2163,D:/Dataset/cubicasa5k//high_quality_architectural/13312/model.svg,"('967.1099548339844', '741.2664756774902')",967.1099548339844,741.2664756774902
2164,D:/Dataset/cubicasa5k//high_quality_architectural/13313/model.svg,"('1679.8900146484375', '1040.4996643066406')",1679.8900146484375,1040.4996643066406
2165,D:/Dataset/cubicasa5k//high_quality_architectural/13315/model.svg,"('932.1700077056885', '1011.0295181274414')",932.1700077056885,1011.0295181274414
2166,D:/Dataset/cubicasa5k//high_quality_architectural/13316/model.svg,"('1789.81005859375', '3202.4656372070312')",1789.81005859375,3202.4656372070312
2167,D:/Dataset/cubicasa5k//high_quality_architectural/13319/model.svg,"('960.9299850463867', '765.5800132751465')",960.9299850463867,765.5800132751465
2168,D:/Dataset/cubicasa5k//high_quality_architectural/13326/model.svg,"('856.4699585437775', '2670.320068359375')",856.4699585437775,2670.320068359375
2169,D:/Dataset/cubicasa5k//high_quality_architectural/13328/model.svg,"('804.9799861907959', '1044.9499216079712')",804.9799861907959,1044.9499216079712
2170,D:/Dataset/cubicasa5k//high_quality_architectural/13329/model.svg,"('812.8014984130859', '1933.878662109375')",812.8014984130859,1933.878662109375
2171,D:/Dataset/cubicasa5k//high_quality_architectural/13332/model.svg,"('1409.4100532531738', '792.1899948120117')",1409.4100532531738,792.1899948120117
2172,D:/Dataset/cubicasa5k//high_quality_architectural/13334/model.svg,"('1256.0600891113281', '1912.1800651550293')",1256.0600891113281,1912.1800651550293
2173,D:/Dataset/cubicasa5k//high_quality_architectural/13337/model.svg,"('1143.2300052642822', '1177.7900199890137')",1143.2300052642822,1177.7900199890137
2174,D:/Dataset/cubicasa5k//high_quality_architectural/13342/model.svg,"('791.8100051879883', '1440.8133659362793')",791.8100051879883,1440.8133659362793
2175,D:/Dataset/cubicasa5k//high_quality_architectural/13343/model.svg,"('1157.510009765625', '2309.1299438476562')",1157.510009765625,2309.1299438476562
2176,D:/Dataset/cubicasa5k//high_quality_architectural/13348/model.svg,"('1837.9899711608887', '1444.3599700927734')",1837.9899711608887,1444.3599700927734
2177,D:/Dataset/cubicasa5k//high_quality_architectural/13349/model.svg,"('843.7600135803223', '1083.0000534057617')",843.7600135803223,1083.0000534057617
2178,D:/Dataset/cubicasa5k//high_quality_architectural/13350/model.svg,"('1287.9843502044678', '1787.4000854492188')",1287.9843502044678,1787.4000854492188
2179,D:/Dataset/cubicasa5k//high_quality_architectural/13354/model.svg,"('1242.0500030517578', '589.8400573730469')",1242.0500030517578,589.8400573730469
2180,D:/Dataset/cubicasa5k//high_quality_architectural/13357/model.svg,"('825.7700099945068', '1088.110034942627')",825.7700099945068,1088.110034942627
2181,D:/Dataset/cubicasa5k//high_quality_architectural/13360/model.svg,"('2422.1700134277344', '1054.459945678711')",2422.1700134277344,1054.459945678711
2182,D:/Dataset/cubicasa5k//high_quality_architectural/13362/model.svg,"('904.0100402832031', '943.659984588623')",904.0100402832031,943.659984588623
2183,D:/Dataset/cubicasa5k//high_quality_architectural/13368/model.svg,"('1201.6399841308594', '888.8938980102539')",1201.6399841308594,888.8938980102539
2184,D:/Dataset/cubicasa5k//high_quality_architectural/13369/model.svg,"('1436.7499923706055', '807.1099681854248')",1436.7499923706055,807.1099681854248
2185,D:/Dataset/cubicasa5k//high_quality_architectural/13370/model.svg,"('917.6100082397461', '1623.7564163208008')",917.6100082397461,1623.7564163208008
2186,D:/Dataset/cubicasa5k//high_quality_architectural/13373/model.svg,"('660.3099956512451', '1052.2945251464844')",660.3099956512451,1052.2945251464844
2187,D:/Dataset/cubicasa5k//high_quality_architectural/13382/model.svg,"('889.1699714660645', '1516.768783569336')",889.1699714660645,1516.768783569336
2188,D:/Dataset/cubicasa5k//high_quality_architectural/13385/model.svg,"('962.6299819946289', '3844.880126953125')",962.6299819946289,3844.880126953125
2189,D:/Dataset/cubicasa5k//high_quality_architectural/13386/model.svg,"('931.72998046875', '3597.0397338867188')",931.72998046875,3597.0397338867188
2190,D:/Dataset/cubicasa5k//high_quality_architectural/13388/model.svg,"('1018.0800018310547', '872.9369049072266')",1018.0800018310547,872.9369049072266
2191,D:/Dataset/cubicasa5k//high_quality_architectural/13390/model.svg,"('756.0700263977051', '1483.4962310791016')",756.0700263977051,1483.4962310791016
2192,D:/Dataset/cubicasa5k//high_quality_architectural/13391/model.svg,"('2100.760055541992', '1076.6633110046387')",2100.760055541992,1076.6633110046387
2193,D:/Dataset/cubicasa5k//high_quality_architectural/13395/model.svg,"('1288.109962463379', '1566.2300338745117')",1288.109962463379,1566.2300338745117
2194,D:/Dataset/cubicasa5k//high_quality_architectural/13398/model.svg,"('1754.6899719238281', '2542.598419189453')",1754.6899719238281,2542.598419189453
2195,D:/Dataset/cubicasa5k//high_quality_architectural/13402/model.svg,"('1210.8100128173828', '806.3400001525879')",1210.8100128173828,806.3400001525879
2196,D:/Dataset/cubicasa5k//high_quality_architectural/13404/model.svg,"('1069.1400032043457', '1411.7900619506836')",1069.1400032043457,1411.7900619506836
2197,D:/Dataset/cubicasa5k//high_quality_architectural/13408/model.svg,"('1082.390022277832', '1399.2816352844238')",1082.390022277832,1399.2816352844238
2198,D:/Dataset/cubicasa5k//high_quality_architectural/13409/model.svg,"('841.2700042724609', '1015.1707077026367')",841.2700042724609,1015.1707077026367
2199,D:/Dataset/cubicasa5k//high_quality_architectural/13416/model.svg,"('1160.3699951171875', '1620.6300201416016')",1160.3699951171875,1620.6300201416016
2200,D:/Dataset/cubicasa5k//high_quality_architectural/13419/model.svg,"('987.219970703125', '1894.8299255371094')",987.219970703125,1894.8299255371094
2201,D:/Dataset/cubicasa5k//high_quality_architectural/13422/model.svg,"('901.5300254821777', '708.789981842041')",901.5300254821777,708.789981842041
2202,D:/Dataset/cubicasa5k//high_quality_architectural/13429/model.svg,"('978.8699722290039', '1547.129165649414')",978.8699722290039,1547.129165649414
2203,D:/Dataset/cubicasa5k//high_quality_architectural/13434/model.svg,"('1822.5500717163086', '1675.3000297546387')",1822.5500717163086,1675.3000297546387
2204,D:/Dataset/cubicasa5k//high_quality_architectural/13436/model.svg,"('937.0399856567383', '528.419994354248')",937.0399856567383,528.419994354248
2205,D:/Dataset/cubicasa5k//high_quality_architectural/13450/model.svg,"('1028.979965209961', '1473.3599891662598')",1028.979965209961,1473.3599891662598
2206,D:/Dataset/cubicasa5k//high_quality_architectural/13451/model.svg,"('1302.2400436401367', '1721.979995727539')",1302.2400436401367,1721.979995727539
2207,D:/Dataset/cubicasa5k//high_quality_architectural/13456/model.svg,"('1556.8699951171875', '836.6099853515625')",1556.8699951171875,836.6099853515625
2208,D:/Dataset/cubicasa5k//high_quality_architectural/13460/model.svg,"('1493.4200057983398', '903.22998046875')",1493.4200057983398,903.22998046875
2209,D:/Dataset/cubicasa5k//high_quality_architectural/13464/model.svg,"('1185.000039100647', '1928.0117492675781')",1185.000039100647,1928.0117492675781
2210,D:/Dataset/cubicasa5k//high_quality_architectural/13466/model.svg,"('1344.0299987792969', '1299.7600708007812')",1344.0299987792969,1299.7600708007812
2211,D:/Dataset/cubicasa5k//high_quality_architectural/13469/model.svg,"('2244.509979248047', '823.0700302124023')",2244.509979248047,823.0700302124023
2212,D:/Dataset/cubicasa5k//high_quality_architectural/13470/model.svg,"('1961.4999694824219', '1436.1800384521484')",1961.4999694824219,1436.1800384521484
2213,D:/Dataset/cubicasa5k//high_quality_architectural/13473/model.svg,"('1072.9200897216797', '1587.2399520874023')",1072.9200897216797,1587.2399520874023
2214,D:/Dataset/cubicasa5k//high_quality_architectural/13478/model.svg,"('1225.6899185180664', '1486.9347763061523')",1225.6899185180664,1486.9347763061523
2215,D:/Dataset/cubicasa5k//high_quality_architectural/13482/model.svg,"('1216.6800079345703', '1884.8000030517578')",1216.6800079345703,1884.8000030517578
2216,D:/Dataset/cubicasa5k//high_quality_architectural/13483/model.svg,"('1108.3299713134766', '959.0599727630615')",1108.3299713134766,959.0599727630615
2217,D:/Dataset/cubicasa5k//high_quality_architectural/13491/model.svg,"('1003.170036315918', '1438.8000946044922')",1003.170036315918,1438.8000946044922
2218,D:/Dataset/cubicasa5k//high_quality_architectural/13516/model.svg,"('1300.639835357666', '814.7899627685547')",1300.639835357666,814.7899627685547
2219,D:/Dataset/cubicasa5k//high_quality_architectural/13519/model.svg,"('1257.4599151611328', '1048.1899337768555')",1257.4599151611328,1048.1899337768555
2220,D:/Dataset/cubicasa5k//high_quality_architectural/13525/model.svg,"('821.5999794006348', '1272.6499328613281')",821.5999794006348,1272.6499328613281
2221,D:/Dataset/cubicasa5k//high_quality_architectural/13526/model.svg,"('1769.799991607666', '1532.240047454834')",1769.799991607666,1532.240047454834
2222,D:/Dataset/cubicasa5k//high_quality_architectural/13527/model.svg,"('1032.2199401855469', '1079.0400390625')",1032.2199401855469,1079.0400390625
2223,D:/Dataset/cubicasa5k//high_quality_architectural/13528/model.svg,"('1264.9000396728516', '923.3400001525879')",1264.9000396728516,923.3400001525879
2224,D:/Dataset/cubicasa5k//high_quality_architectural/13530/model.svg,"('992.4600372314453', '594.2400054931641')",992.4600372314453,594.2400054931641
2225,D:/Dataset/cubicasa5k//high_quality_architectural/13531/model.svg,"('1180.8800430297852', '1205.0207977294922')",1180.8800430297852,1205.0207977294922
2226,D:/Dataset/cubicasa5k//high_quality_architectural/13535/model.svg,"('738.6700210571289', '1356.7356147766113')",738.6700210571289,1356.7356147766113
2227,D:/Dataset/cubicasa5k//high_quality_architectural/13538/model.svg,"('1085.170021057129', '698.3300018310547')",1085.170021057129,698.3300018310547
2228,D:/Dataset/cubicasa5k//high_quality_architectural/13549/model.svg,"('1060.0999813079834', '835.2349548339844')",1060.0999813079834,835.2349548339844
2229,D:/Dataset/cubicasa5k//high_quality_architectural/13552/model.svg,"('1243.2799835205078', '1625.3600769042969')",1243.2799835205078,1625.3600769042969
2230,D:/Dataset/cubicasa5k//high_quality_architectural/13553/model.svg,"('1256.8599815368652', '2165.409942626953')",1256.8599815368652,2165.409942626953
2231,D:/Dataset/cubicasa5k//high_quality_architectural/13554/model.svg,"('2108.860107421875', '1572.8299560546875')",2108.860107421875,1572.8299560546875
2232,D:/Dataset/cubicasa5k//high_quality_architectural/13556/model.svg,"('1106.300048828125', '724.4899883270264')",1106.300048828125,724.4899883270264
2233,D:/Dataset/cubicasa5k//high_quality_architectural/13573/model.svg,"('1276.339937210083', '1043.4728927612305')",1276.339937210083,1043.4728927612305
2234,D:/Dataset/cubicasa5k//high_quality_architectural/13575/model.svg,"('1335.2646026611328', '1606.380054473877')",1335.2646026611328,1606.380054473877
2235,D:/Dataset/cubicasa5k//high_quality_architectural/13578/model.svg,"('2387.969970703125', '1646.390022277832')",2387.969970703125,1646.390022277832
2236,D:/Dataset/cubicasa5k//high_quality_architectural/13579/model.svg,"('1330.51006346941', '532.4899921417236')",1330.51006346941,532.4899921417236
2237,D:/Dataset/cubicasa5k//high_quality_architectural/13580/model.svg,"('1208.1200561523438', '1052.0043640136719')",1208.1200561523438,1052.0043640136719
2238,D:/Dataset/cubicasa5k//high_quality_architectural/13583/model.svg,"('928.5500030517578', '1135.5751953125')",928.5500030517578,1135.5751953125
2239,D:/Dataset/cubicasa5k//high_quality_architectural/13590/model.svg,"('1340.7099571228027', '2056.789993286133')",1340.7099571228027,2056.789993286133
2240,D:/Dataset/cubicasa5k//high_quality_architectural/13594/model.svg,"('1943.2906036376953', '1035.2600288391113')",1943.2906036376953,1035.2600288391113
2241,D:/Dataset/cubicasa5k//high_quality_architectural/13600/model.svg,"('916.1600112915039', '1256.790023803711')",916.1600112915039,1256.790023803711
